Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118016,IBM Lotus 6
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118017,IBM Lotus 7
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118018,IBM Lotus 8
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118019,IBM Lotus 8.5
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118020,IBM Lotus 9
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118021,IBM Lotus Enterprise Integrator
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118045,IBM InfoSphere Optim Query Workl. Tuner
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118413,IBM Connections
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118414,IBM Content Manager On Demand
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118415,IBM Content Navigator
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118505,IBM Operational Decision Manager (ODM)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118612,IBM Cognos Data Manager
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118613,IBM Cognos Decision Stream
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118614,IBM TWS (Workload Scheduler)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118828,IBM DataPower Gateway
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1118949,IBM Netcool/Impact
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119087,IBM Security Access Manager Enterpr. SSO
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119088,IBM Monitoring (ITM)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119463,IBM PowerHA
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119560,IBM InfoSphere Guardium
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119711,IBM UniVerse 9.6
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1119712,IBM Workload Manager (WLM)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120058,IBM InfoSphere Information Analyzer
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120059,IBM InfoSphere Information Gov. Catalog
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120060,IBM Spectrum Protect
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120217,IBM BlueworksLive
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120584,IBM Integration Bus (IIB)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1120784,IBM QRadar SIEM
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121203,IBM Access Control Facility (ACF2)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121204,IBM Resource Access Control Fac. (RACF)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121304,IBM Spectrum Virtualize
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121770,IBM RG 8700
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121854,IBM GDPS/GM
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121855,IBM GDPS/MGM
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1121856,IBM GDPS/PPRC
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122204,IBM HMC
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122205,IBM PowerHA SystemMirror 7
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122206,IBM PowerSC
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122207,IBM PowerVC
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122208,IBM PowerVM 2.2
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122327,IBM MQ Appliance
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122328,IBM Spectrum Control Adavanced Edition
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122455,IBM Data Server Manager
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122456,IBM DB2 Query Workload Tuner for z/OS
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122457,IBM Universal Behavior Exchange (UBX)
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122915,IBM DFSMSdfp
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1122916,IBM DFSMSdss
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1123010,IBM TS4500 Tape Library
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1123011,IBM TS7760 Hydra
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1123670,IBM Tape Library TS4300
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1124476,IBM Decision Optimization Center
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1124711,IBM Cognos Analytics
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1124713,IBM Spectrum Scale
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1126237,IBM InfoSphere® Optim™ TDM
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1126238,IBM Node-RED
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1126239,IBM Watson Studio
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1126240,IBM API Connect
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1127812,IBM Lotus Notes
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1129643,IBM DFSMS
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1129644,IBM DFSMSrmm
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1129645,IBM DFSMShsm
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1130125,IBM Maximo BIRT
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1130808,IBM Qiskit
1102828,Technologies,1102862,IBM,1103787,IBM Technologies,1131591,IBM Cognos Dashboard
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106021,Ajax
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106022,Corba
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106023,Corba 2.0
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106024,CSS
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106025,Dojo
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106026,Eclipse
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106027,Eclipse GMF
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106028,Eclipse RCP
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106029,Eclipse Swordfish
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106030,Eclipse Visual Editor
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106031,EclipseLink
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106032,EJB 3.0
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106033,EJB 3.2
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106034,GWT
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106036,Ibatis
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106037,Java EE (J2EE)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106038,Java EE (J2EE) 5
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106039,Java ME (J2ME)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106041,JAF
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106042,Java SE (J2SE)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106043,Java IDE's
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106044,Java Server faces (JSF)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106045,Java Web Start
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106046,JavaBean
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106047,JavaBeans Component Architecture
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106049,JDBC
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106050,JEE
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106051,JPA
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106054,JSP
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106055,JSTL
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106056,JUNIT
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106057,KVM
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106058,MIDP
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106059,MyEclipse / D2I
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106060,MySQL
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106061,NetBeans
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106063,Remote Method Invocation (RMI)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106064,Solaris
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106068,Struts
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106069,Struts2
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106070,Struts-Layout
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106072,Swing
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106116,EJB 1.0
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1106117,EJB 2.0
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1112916,Java SDK
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1112917,JEE 6
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1121684,Eclipse Vert.x
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1122767,Java EE (J2EE) 7
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1122768,Java EE (J2EE) 8
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1122769,Java Servlet 3
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1122770,Java Servlet 4
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1127897,EJB (Enterprise JavaBeans)
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1130109,Core java
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1130110,Struts 1.x
1102828,Technologies,1102863,Oracle,1102877,Oracle JAVA/J2EE,1130118,Java server (tomcat)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106071,Oracle (SUN) Identity Manager
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106073,Oracle 10G
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106074,Oracle 7
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106075,Oracle 8I
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106076,Oracle 9I
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106077,Oracle Application Server
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106080,Oracle Apps Middleware
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106081,Oracle BI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106083,Oracle CRM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106084,Oracle Data Integrator
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106085,Oracle Discoverer
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106086,Oracle Financials
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106087,Oracle Forms
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106088,Oracle Fusion
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106089,Oracle HR/Payroll
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106090,Oracle Jdeveloper
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106091,Oracle BI Enterprise Edition
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106092,Oracle PL/SQL
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106093,Oracle Policy Automaion
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106094,Oracle Portal
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106095,Oracle Reports
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106096,Oracle Spatial
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106097,Oracle Supply Chain
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106098,Oracle UCM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106099,Oracle Warehouse Builder
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106100,Oracle WCI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106112,ATG
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106115,Oracle E-Business Suite
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106118,Forte for Java IDE
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106119,Forte SynerJ
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106120,Hyperion
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106121,Hyperion Enterprise v6+
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106122,Hyperion Essbase
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106123,Hyperion Financial Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106124,Hyperion Planning
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106125,JD Edwards
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106126,JINI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106127,JMAPI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106128,JMS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106129,JNDI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106130,Join Java
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106131,Pro*C
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106132,Pro*COBOL
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106133,Velocity
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1106963,Oracle Tuxedo
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1107950,Oracle MDM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1107951,Carl Software EAM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1107952,Osisoft PI System
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108038,Storagetek ACSLS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108039,Oracle Standard
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108041,Oracle RAC
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108042,Oracle Partitioning
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108043,Oracle Advanced Security
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108044,Oracle Database Vault
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108045,Oracle Active DataGuard
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108046,Oracle Diagnostics Pack
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108047,Oracle Tuning Pack
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108048,Oracle Management Pack
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108049,Oracle Data Masking Pack
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108050,Oracle Label Security
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108051,Oracle Virtual Directory
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108052,Oracle 11G
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108053,Oracle Solaris  8
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108054,Oracle Solaris  9
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108055,Oracle Solaris 10
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108056,Oracle Solaris VXFS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108057,Oracle Solaris LDAP
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108058,Oracle (SUN) OS Virtualization
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108059,Oracle (SUN) Cluster
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108060,Oracle (SUN) Server Hardware
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108350,Oracle 12
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108352,Oracle APEX
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108353,Oracle Application Framework
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108354,Oracle Application Developm. Framework
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108355,Oracle BPM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108356,Oracle SQL
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108357,Oracle SQL Developer
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108358,Oracle Workflow
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1108359,Structured Query Report (SQR)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111355,Oracle Grid Control
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111356,Oracle Knowledge Center
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111357,Oracle OMB+
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111358,Oracle User Productivity Kit
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111359,Oracle Weblogic Server
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111412,Oracle Apps FNDLOAD
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111413,Oracle eBS Accounts Payable
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111414,Oracle eBS Accounts Receivable
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111415,Oracle eBS Application Custom Developm.
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111416,Oracle eBS Bill of Materials
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111417,Oracle eBS Engineering Change Orders
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111418,Oracle eBS Financial Accounting Hub
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111419,Oracle eBS General Ledger
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111420,Oracle eBS Installed Base
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111421,Oracle eBS iSetup
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111422,Oracle eBS Items
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111423,Oracle eBS SOA Gateway
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111424,Oracle eBS Subledger Accounting
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111425,Oracle eBS System Administration
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111426,Oracle XML-Publisher
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111788,Oracle eBS Oracle Purchasing
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1111988,Oracle Agile Data Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112161,Oracle AERS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112162,Oracle Clinical
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112163,Oracle DataLoad
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112164,Oracle eBS Advanced Collections
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112165,Oracle eBS Advanced Planning
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112166,Oracle eBS Advanced Pricing
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112167,Oracle eBS Cash Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112168,Oracle eBS Fixed Assets
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112169,Oracle eBS Inventory
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112170,Oracle eBS Order Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112171,Oracle eBs Project Billing
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112172,Oracle eBS Project Costing
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112173,Oracle eBS Projects
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112174,Oracle eBS Transportation
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112175,Oracle eBS Warehoude Management
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112176,Oracle eBS WebADI
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112596,Oracle 6
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112597,Oracle Designer  6i
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112598,Oracle Designer  9i
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112599,Oracle Designer 10g
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112600,Oracle Developer Suite
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112601,Oracle eBS Service Contracts
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112602,Oracle Headstart Oracle Designer
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112603,Oracle InterConnect
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112604,Oracle Rules
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112605,Oracle Service Bus
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112606,Oracle SOA Suite
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112607,Oracle Utilities
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112608,Oracle VM VirtualBox
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112918,Oracle BI Publisher
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112920,Oracle Fusion Middleware
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112921,Oracle Glassfish AS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112922,Oracle Health Insurance
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112923,Oracle Identity & Access Management 11g
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112924,Oracle Java Persistence API
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112925,Oracle JAX-B
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1112926,Oracle JAX-WS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113301,Oracle eBS Contract Commitment
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113872,Oracle Enterprise Data Quality (EDQ)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113873,Oracle Exalytics
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113874,Oracle Flexcube
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113875,Oracle GoldenGate (OGG)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113952,Oracle Containers for J2EE (OC4J)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1113953,Oracle Endeca
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114144,Oracle Taleo Cloud Service
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114145,Oracle Exadata
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114200,Oracle Financial Analyzer
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114201,Oracle Olap Option
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114202,Oracle Cluster 4.x
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114203,Oracle Sparc SuperCluster
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114204,Oracle Solaris 11
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114327,Oracle Express Server
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114439,Oracle Agile PLM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114440,Oracle ATS
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114710,Oracle Enterprise Mgr Cloud Control 12c
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114813,Oracle Exalogic
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114814,Oracle (SUN) InfiniBand Networking
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1114815,Oracle (SUN) ZFS Storage
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115076,Oracle HR Access
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115077,Oracle CSED/CSAM
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115378,Oracle Desktop Virtualization Clients
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115583,Oracle OFSAA (OFSAAI)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115584,Oracle Ops Center
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115585,Oracle VM Server
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115893,Oracle Eloqua
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115895,Oracle RightNow
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115939,Oracle Jheadstart
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115940,Oracle Primavera P6 v6.2
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115941,Oracle Primavera P6 v8.2
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1115942,Oracle Primavera P6 v8.3
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116111,Oracle Enterprise Linux 6
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116112,Oracle Secure Global Desktop
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116113,Oracle R Connector for Hadoop (ORCH)
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116364,Oracle Big Data
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116365,Oracle (SUN) ZFS Data Encryption
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116758,Acme Packet Net-Net 3820
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116759,Acme Packet Net-Net 4500
1102828,Technologies,1102863,Oracle,1102878,Oracle Technologies,1116760,Acme Packet Net-Net 6300
